"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"      
          0,           0,        2305,     -11.435532950,      -8.735532950,      -9.635532950,      -6.835532950,      -8.035532950,      -1.735532950
          0,           0,        2306,     -11.436381886,      -8.736381886,      -9.636381886,      -6.836381886,      -8.036381886,      -1.736381886
          0,           0,        2307,     -11.437229879,      -8.737229879,      -9.637229879,      -6.837229879,      -8.037229879,      -1.737229879
          0,           0,        2308,     -11.438076931,      -8.738076931,      -9.638076931,      -6.838076931,      -8.038076931,      -1.738076931
          0,           0,        2309,     -11.438923042,      -8.738923042,      -9.638923042,      -6.838923042,      -8.038923042,      -1.738923042
          0,           0,        2310,     -11.439768213,      -8.739768213,      -9.639768213,      -6.839768213,      -8.039768213,      -1.739768213
          0,           0,        2311,     -11.440612446,      -8.740612446,      -9.640612446,      -6.840612446,      -8.040612446,      -1.740612446
          0,           0,        2312,     -11.441455741,      -8.741455741,      -9.641455741,      -6.841455741,      -8.041455741,      -1.741455741
          0,           0,        2313,     -11.442298100,      -8.742298100,      -9.642298100,      -6.842298100,      -8.042298100,      -1.742298100
          0,           0,        2314,     -11.443139524,      -8.743139524,      -9.643139524,      -6.843139524,      -8.043139524,      -1.743139524
          0,           0,        2315,     -11.443980013,      -8.743980013,      -9.643980013,      -6.843980013,      -8.043980013,      -1.743980013
          0,           0,        2316,     -11.444819569,      -8.744819569,      -9.644819569,      -6.844819569,      -8.044819569,      -1.744819569
          0,           0,        2317,     -11.445658192,      -8.745658192,      -9.645658192,      -6.845658192,      -8.045658192,      -1.745658192
          0,           0,        2318,     -11.446495884,      -8.746495884,      -9.646495884,      -6.846495884,      -8.046495884,      -1.746495884
          0,           0,        2319,     -11.447332646,      -8.747332646,      -9.647332646,      -6.847332646,      -8.047332646,      -1.747332646
          0,           0,        2320,     -11.448168478,      -8.748168478,      -9.648168478,      -6.848168478,      -8.048168478,      -1.748168478
          0,           0,        2321,     -11.449003383,      -8.749003383,      -9.649003383,      -6.849003383,      -8.049003383,      -1.749003383
          0,           0,        2322,     -11.449837360,      -8.749837360,      -9.649837360,      -6.849837360,      -8.049837360,      -1.749837360
          0,           0,        2323,     -11.450670411,      -8.750670411,      -9.650670411,      -6.850670411,      -8.050670411,      -1.750670411
          0,           0,        2324,     -11.451502537,      -8.751502537,      -9.651502537,      -6.851502537,      -8.051502537,      -1.751502537
          0,           0,        2325,     -11.452333739,      -8.752333739,      -9.652333739,      -6.852333739,      -8.052333739,      -1.752333739
          0,           0,        2326,     -11.453164018,      -8.753164018,      -9.653164018,      -6.853164018,      -8.053164018,      -1.753164018
          0,           0,        2327,     -11.453993375,      -8.753993375,      -9.653993375,      -6.853993375,      -8.053993375,      -1.753993375
          0,           0,        2328,     -11.454821811,      -8.754821811,      -9.654821811,      -6.854821811,      -8.054821811,      -1.754821811
          0,           0,        2329,     -11.455649327,      -8.755649327,      -9.655649327,      -6.855649327,      -8.055649327,      -1.755649327
          0,           0,        2330,     -11.456475924,      -8.756475924,      -9.656475924,      -6.856475924,      -8.056475924,      -1.756475924
          0,           0,        2331,     -11.457301603,      -8.757301603,      -9.657301603,      -6.857301603,      -8.057301603,      -1.757301603
          0,           0,        2332,     -11.458126365,      -8.758126365,      -9.658126365,      -6.858126365,      -8.058126365,      -1.758126365
          0,           0,        2333,     -11.458950212,      -8.758950212,      -9.658950212,      -6.858950212,      -8.058950212,      -1.758950212
          0,           0,        2334,     -11.459773143,      -8.759773143,      -9.659773143,      -6.859773143,      -8.059773143,      -1.759773143
          0,           0,        2335,     -11.460595160,      -8.760595160,      -9.660595160,      -6.860595160,      -8.060595160,      -1.760595160
          0,           0,        2336,     -11.461416265,      -8.761416265,      -9.661416265,      -6.861416265,      -8.061416265,      -1.761416265
          0,           0,        2337,     -11.462236458,      -8.762236458,      -9.662236458,      -6.862236458,      -8.062236458,      -1.762236458
          0,           0,        2338,     -11.463055740,      -8.763055740,      -9.663055740,      -6.863055740,      -8.063055740,      -1.763055740
          0,           0,        2339,     -11.463874112,      -8.763874112,      -9.663874112,      -6.863874112,      -8.063874112,      -1.763874112
          0,           0,        2340,     -11.464691576,      -8.764691576,      -9.664691576,      -6.864691576,      -8.064691576,      -1.764691576
          0,           0,        2341,     -11.465508131,      -8.765508131,      -9.665508131,      -6.865508131,      -8.065508131,      -1.765508131
          0,           0,        2342,     -11.466323780,      -8.766323780,      -9.666323780,      -6.866323780,      -8.066323780,      -1.766323780
          0,           0,        2343,     -11.467138523,      -8.767138523,      -9.667138523,      -6.867138523,      -8.067138523,      -1.767138523
          0,           0,        2344,     -11.467952362,      -8.767952362,      -9.667952362,      -6.867952362,      -8.067952362,      -1.767952362
          0,           0,        2345,     -11.468765296,      -8.768765296,      -9.668765296,      -6.868765296,      -8.068765296,      -1.768765296
          0,           0,        2346,     -11.469577328,      -8.769577328,      -9.669577328,      -6.869577328,      -8.069577328,      -1.769577328
          0,           0,        2347,     -11.470388458,      -8.770388458,      -9.670388458,      -6.870388458,      -8.070388458,      -1.770388458
          0,           0,        2348,     -11.471198687,      -8.771198687,      -9.671198687,      -6.871198687,      -8.071198687,      -1.771198687
          0,           0,        2349,     -11.472008017,      -8.772008017,      -9.672008017,      -6.872008017,      -8.072008017,      -1.772008017
          0,           0,        2350,     -11.472816448,      -8.772816448,      -9.672816448,      -6.872816448,      -8.072816448,      -1.772816448
          0,           0,        2351,     -11.473623981,      -8.773623981,      -9.673623981,      -6.873623981,      -8.073623981,      -1.773623981
          0,           0,        2352,     -11.474430617,      -8.774430617,      -9.674430617,      -6.874430617,      -8.074430617,      -1.774430617
          0,           0,        2353,     -11.475236357,      -8.775236357,      -9.675236357,      -6.875236357,      -8.075236357,      -1.775236357
          0,           0,        2354,     -11.476041203,      -8.776041203,      -9.676041203,      -6.876041203,      -8.076041203,      -1.776041203
          0,           0,        2355,     -11.476845155,      -8.776845155,      -9.676845155,      -6.876845155,      -8.076845155,      -1.776845155
          0,           0,        2356,     -11.477648214,      -8.777648214,      -9.677648214,      -6.877648214,      -8.077648214,      -1.777648214
          0,           0,        2357,     -11.478450381,      -8.778450381,      -9.678450381,      -6.878450381,      -8.078450381,      -1.778450381
          0,           0,        2358,     -11.479251658,      -8.779251658,      -9.679251658,      -6.879251658,      -8.079251658,      -1.779251658
          0,           0,        2359,     -11.480052045,      -8.780052045,      -9.680052045,      -6.880052045,      -8.080052045,      -1.780052045
          0,           0,        2360,     -11.480851543,      -8.780851543,      -9.680851543,      -6.880851543,      -8.080851543,      -1.780851543
          0,           0,        2361,     -11.481650153,      -8.781650153,      -9.681650153,      -6.881650153,      -8.081650153,      -1.781650153
          0,           0,        2362,     -11.482447876,      -8.782447876,      -9.682447876,      -6.882447876,      -8.082447876,      -1.782447876
